Hr,Xf_mean,P0_mean,Xi_mean,X0_mean,P1_mean,X1_mean,Xint_effect_mean,Curt_mean,I01_mean,Xf_min,P0_min,Xi_min,X0_min,P1_min,X1_min,Xint_effect_min,Curt_min,I01_min,Xf_max,P0_max,Xi_max,X0_max,P1_max,X1_max,Xint_effect_max,Curt_max,I01_max
1,15.158312113268591,0.06,15.446395454545454,15.446395454545454,0.06,15.158312113268591,-0.28808334127686347,0,0,14.101286741934977,0.06,15.446395454545454,15.446395454545454,0.06,14.101286741934977,-1.345108712610477,0,0,17.075085605762798,0.06,15.446395454545454,15.446395454545454,0.06,17.075085605762798,1.6286901512173433,0,0
2,13.32043635055826,0.06,13.573590909090909,13.57359090909091,0.06,13.32043635055826,-0.25315455853264895,0,0,12.391570453447603,0.06,13.573590909090909,13.57359090909091,0.06,12.391570453447603,-1.1820204556433076,0,0,15.004809855630576,0.06,13.573590909090909,13.57359090909091,0.06,15.004809855630576,1.4312189465396656,0,0
3,12.098183418671454,0.06,12.328109090909091,12.328109090909091,0.06,12.098183418671454,-0.22992567223763855,0,0,11.254548142855388,0.06,12.328109090909091,12.328109090909091,0.06,11.254548142855388,-1.0735609480537036,0,0,13.62800264332931,0.06,12.328109090909091,12.328109090909091,0.06,13.62800264332931,1.2998935524202189,0,0
4,13.134729343922231,0.06,13.384354545454546,13.384354545454546,0.06,13.134729343922231,-0.24962520153231363,0,0,12.218813240705636,0.06,13.384354545454546,13.384354545454546,0.06,12.218813240705636,-1.1655413047489098,0,0,14.795620137658974,0.06,13.384354545454546,13.384354545454546,0.06,14.795620137658974,1.411265592204428,0,0
5,38.52178980608167,0.06,39.25389545454546,39.25389545454546,0.06,38.52178980608167,-0.73210564846379,0,0,35.83557323592894,0.06,39.25389545454546,39.25389545454546,0.06,35.83557323592894,-3.4183222186165167,0,0,43.39288264491418,0.06,39.25389545454546,39.25389545454546,0.06,43.39288264491418,4.138987190368724,0,0
6,60.47909183214972,0.06,61.62849545454545,61.62849545454545,0.06,60.47909183214972,-1.1494036223957278,0,0,56.26174005682644,0.06,61.62849545454545,61.62849545454545,0.06,56.26174005682644,-5.366755397719011,0,0,68.12669264731664,0.06,61.62849545454545,61.62849545454545,0.06,68.12669264731664,6.498197192771194,0,0
7,151.41730875637262,0.06,154.2949909090909,154.2949909090909,0.06,151.41730875637262,-2.877682152718279,0,0,140.8586175367584,0.06,154.2949909090909,154.2949909090909,0.06,140.8586175367584,-13.436373372332497,0,0,170.56407665244828,0.06,154.2949909090909,154.2949909090909,0.06,170.56407665244828,16.26908574335738,0,0
8,451.4211790935985,0.06,460.0004272727273,460.0004272727273,0.06,451.4211790935985,-8.57924817912878,11,0,419.9425002081314,0.06,460.0004272727273,460.0004272727273,0.06,419.9425002081314,-40.0579270645959,11,0,508.5035338816152,0.06,460.0004272727273,460.0004272727273,0.06,508.5035338816152,48.50310660888795,11,0
9,514.7254422519619,0.09,524.5077863636363,524.5077863636363,0.09,514.7254422519619,-9.782344111674446,11488,0,478.8324056351087,0.09,524.5077863636363,524.5077863636363,0.09,478.8324056351087,-45.675380728527614,11488,0,579.8126416873992,0.09,524.5077863636363,524.5077863636363,0.09,579.8126416873992,55.30485532376281,11488,0
10,852.1945280193125,0.09,868.3904636363636,868.3904636363636,0.09,852.1945280193125,-16.195935617051056,32469,0,792.7689646256421,0.09,868.3904636363636,868.3904636363636,0.09,792.7689646256421,-75.62149901072155,32469,0,959.9548030123444,0.09,868.3904636363636,868.3904636363636,0.09,959.9548030123444,91.56433937598081,32469,0
